Id,Score
169,3.3085246086120605
170,2.2700881958007812
171,3.8466956615448
172,4.319117546081543
173,4.198080539703369
174,3.630464553833008
175,3.648569345474243
176,4.658112049102783
177,3.988713502883911
178,4.34089469909668
179,3.7396340370178223
180,3.4226229190826416
181,3.683645725250244
182,3.878422498703003
183,3.9966249465942383
184,3.7112789154052734
185,3.195481300354004
186,3.808661699295044
187,3.9973366260528564
188,3.7782702445983887
189,3.681736707687378
190,3.1290531158447266
191,2.2100799083709717
192,3.1924448013305664
193,2.9304258823394775
194,2.8248133659362793
195,3.2201948165893555
196,3.4289913177490234
197,3.156174421310425
198,1.7359386682510376
199,3.099886894226074
200,3.143986701965332
201,1.6185240745544434
202,4.15003776550293
203,3.444154739379883
204,3.4741036891937256
205,2.387009382247925
206,1.1535406112670898
207,1.4433307647705078
208,4.014560222625732
209,3.7749388217926025
210,2.2585277557373047
211,4.433992385864258
212,3.086735486984253
213,4.57647180557251
214,3.844745635986328
215,4.7621564865112305
216,1.6500529050827026
217,1.7819169759750366
218,3.988713502883911
219,4.630313396453857
220,1.7833503484725952
221,4.474108695983887
222,4.208712577819824
223,3.889847993850708
224,3.94118332862854
225,2.529794454574585
226,3.7211990356445312
227,2.6988022327423096
228,3.2101500034332275
229,4.506847381591797
230,2.9716923236846924
231,4.932701587677002
232,4.581016540527344
233,4.123620510101318
234,4.7054243087768555
235,3.917515277862549
236,3.967320203781128
237,4.75385856628418
238,3.7159383296966553
239,4.121449947357178
240,3.9353089332580566
241,3.888901710510254
242,4.498876571655273
243,4.163768768310547
244,4.160067081451416
245,4.057009696960449
246,4.3566508293151855
247,4.494505405426025
248,4.259819984436035
249,3.1129298210144043
250,3.6915628910064697
251,3.339592456817627
252,3.0566956996917725
253,3.0494561195373535
254,2.3528103828430176
255,3.358247995376587
256,2.468545913696289
257,2.8650755882263184
258,1.6109153032302856
259,2.6800074577331543
260,2.6983482837677
261,2.9574084281921387
262,3.702059507369995
263,2.655661106109619
264,3.7326087951660156
265,1.7179075479507446
266,3.93953800201416
267,3.402721405029297
268,3.126073122024536
269,2.620044708251953
270,2.456207036972046
271,4.425392150878906
272,4.431977272033691
273,3.893359422683716
274,4.59538459777832
275,4.696811676025391
276,4.534798622131348
277,4.226539134979248
278,3.4738216400146484
279,4.138348579406738
280,3.094646453857422
281,4.30000114440918
282,4.1567182540893555
283,3.005535125732422
284,3.1502673625946045
285,2.766814947128296
286,2.093245506286621
287,2.4437692165374756
288,2.9716923236846924
289,2.7885515689849854
290,3.4607582092285156
291,3.9010372161865234
292,4.197617530822754
293,3.4984493255615234
294,4.481740951538086
295,3.7583885192871094
296,4.3166351318359375
297,2.5876569747924805
298,2.7785017490386963
299,1.8628952503204346
300,4.20204496383667
301,4.3481855392456055
302,4.430978298187256
303,3.5844085216522217
304,4.227804183959961
305,3.698019504547119
306,3.703202724456787
307,4.025216102600098
308,2.344573736190796
309,3.463034152984619
310,2.905144214630127
311,3.485729217529297
312,3.451005220413208
313,3.804816961288452
314,3.4000866413116455
315,3.491948127746582
316,3.7304115295410156
317,2.4613451957702637
318,3.1297619342803955
319,3.4604885578155518
320,3.46144437789917
321,3.4592318534851074
322,2.849473476409912
323,4.026493072509766
324,4.062519073486328
325,3.563868522644043
326,4.252598762512207
327,3.6667046546936035
328,3.3975021839141846
329,2.933379650115967
330,3.841238498687744
331,4.791464805603027
332,3.8045406341552734
333,2.0980257987976074
334,4.2911295890808105
335,4.483728408813477
336,3.3472096920013428
337,4.410694122314453
338,3.6046853065490723
339,3.2538933753967285
340,4.0506591796875
341,2.734412908554077
342,3.3439178466796875
343,2.4436306953430176
344,2.668346643447876
345,3.596323251724243
346,3.7958614826202393
347,2.6168556213378906
348,3.271376848220825
349,3.3989641666412354
350,2.6068739891052246
351,2.3633761405944824
352,3.0607285499572754
353,2.0738511085510254
354,4.106764793395996
355,3.5777995586395264
356,3.8426425457000732
357,2.8621859550476074
358,3.111100673675537
359,1.9118216037750244
360,3.0315465927124023
361,3.8084604740142822
362,4.149249076843262
363,4.367312431335449
364,4.208712577819824
365,4.401280403137207
366,4.075239658355713
367,3.741412401199341
368,3.7205443382263184
369,2.391204833984375
370,3.6706607341766357
371,4.778377056121826
372,3.5253095626831055
373,3.5049617290496826
374,3.7496862411499023
375,3.4510040283203125
376,3.615546703338623
377,4.470584869384766
378,3.1725473403930664
379,1.6535648107528687
380,3.7987570762634277
381,3.505765438079834
382,3.8960869312286377
383,2.9240028858184814
384,3.9499049186706543
385,3.7687606811523438
386,3.6680502891540527
387,2.9921391010284424
388,3.328366756439209
389,3.5572028160095215
390,3.485118865966797
391,1.5145009756088257
392,2.3732047080993652
393,2.65189528465271
394,2.715379238128662
395,2.6157310009002686
396,2.549954414367676
397,2.5310580730438232
398,2.346940040588379
399,1.6953909397125244
400,3.692695379257202
401,3.6846511363983154
402,3.261773109436035
403,4.039572715759277
404,3.7194621562957764
405,3.3557746410369873
406,3.3148019313812256
407,3.627972364425659
408,3.214937925338745
409,3.2339367866516113
410,3.6135687828063965
411,3.46144437789917
412,4.696811676025391
413,4.192580223083496
414,3.4209952354431152
415,4.525537967681885
416,3.373046398162842
417,4.019646644592285
418,3.524782657623291
419,4.436728477478027
420,3.055756092071533
421,3.899021863937378
422,3.7016615867614746
423,3.4841268062591553
424,1.9822312593460083
425,3.370293378829956
426,3.798661947250366
427,3.8477895259857178
428,4.30000114440918
429,3.0505101680755615
430,3.4373741149902344
431,3.639230251312256
432,4.267145156860352
433,2.7192132472991943
434,4.1807732582092285
435,3.001302719116211
436,3.9163997173309326
437,3.371309518814087
438,3.1447272300720215
439,2.8905577659606934
440,3.46144437789917
441,3.9690194129943848
442,3.7905192375183105
443,3.4818103313446045
444,4.084044456481934
445,4.7115559577941895
446,3.450836658477783
447,3.420247793197632
448,2.947561502456665
449,3.465494155883789
450,3.3903145790100098
451,3.698019504547119
452,3.8042759895324707
453,3.5375356674194336
454,2.8935129642486572
455,4.476457595825195
456,4.036832332611084
457,3.605074167251587
458,3.433907985687256
459,4.729102611541748
460,4.764715194702148
461,3.9009361267089844
462,3.133121967315674
463,4.34541130065918
464,4.180522918701172
465,2.674722671508789
466,2.951317548751831
467,3.9301013946533203
468,2.7236411571502686
469,2.948655128479004
470,3.764071226119995
471,4.5996623039245605
472,3.9482994079589844
473,1.8349180221557617
474,2.380045175552368
475,2.42425537109375
476,4.334524154663086
477,3.2676138877868652
478,4.2000274658203125
479,2.730259656906128
480,2.916233777999878
481,3.340099334716797
482,2.4311699867248535
483,3.848264217376709
484,3.818601131439209
485,2.268160581588745
486,2.6146674156188965
487,2.177438259124756
488,3.1817944049835205
489,3.8310599327087402
490,0.9936051964759827
491,3.51757550239563
492,3.547790765762329
493,2.3560566902160645
494,3.4819915294647217
495,3.8982901573181152
496,3.7304728031158447
497,4.532007694244385
498,4.843996524810791
499,1.9737622737884521
500,3.3249828815460205
501,4.47458553314209
502,3.8102917671203613
503,2.640887975692749
504,3.7673213481903076
505,3.7887630462646484
506,3.9107255935668945
507,2.046905279159546
508,2.9582271575927734
509,3.6779983043670654
510,3.4423906803131104
511,4.581016540527344
512,4.842408657073975
513,3.7551188468933105
514,4.538329124450684
515,3.246734857559204
516,3.7394323348999023
517,4.691235542297363
518,3.646958112716675
519,4.356415748596191
520,4.666256427764893
521,3.0086798667907715
522,4.720920562744141
523,4.312162399291992
524,3.715308427810669
525,4.431850433349609
526,3.4966890811920166
527,2.2683610916137695
528,3.5903143882751465
529,3.4281294345855713
530,4.60367488861084
531,2.8564059734344482
532,4.260962963104248
533,4.65623664855957
534,3.966082811355591
535,4.675175189971924
536,3.7399911880493164
537,3.4022843837738037
538,2.9587414264678955
539,4.1142578125
540,3.3335819244384766
541,4.642488956451416
542,3.594679117202759
543,4.479121685028076
544,2.5765209197998047
545,3.6745216846466064
546,3.8312761783599854
547,3.1903879642486572
548,3.5479815006256104
549,3.3988914489746094
550,1.94199538230896
551,4.122515678405762
552,3.11686372756958
553,4.068384170532227
554,4.1900129318237305
555,3.64162278175354
556,3.1263504028320312
557,3.602142572402954
558,3.6461687088012695
559,3.588406801223755
560,3.314356565475464
561,4.400210380554199
562,4.554020881652832
563,4.511237621307373
564,2.2502689361572266
565,3.6568706035614014
566,3.8182084560394287
567,2.541510820388794
568,3.0603187084198
569,2.495859146118164
570,2.9904496669769287
571,4.7128682136535645
572,3.867147445678711
573,3.8670105934143066
574,3.349451780319214
575,4.60690450668335
576,3.840865135192871
577,4.717836380004883
578,4.263669967651367
579,4.663844108581543
580,3.8991191387176514
581,4.7902913093566895
582,4.7093892097473145
583,4.207150459289551
584,3.356337785720825
585,2.7851810455322266
586,2.9722986221313477
587,3.310957193374634
588,3.957797050476074
589,3.741750478744507
590,1.8823058605194092
591,4.353331565856934
592,3.790928363800049
593,4.283173084259033
594,3.9203977584838867
595,3.647658586502075
596,4.570422172546387
597,4.354434013366699
598,4.370729446411133
599,4.152824878692627
600,4.0990519523620605
601,2.2605302333831787
602,3.0061748027801514
603,2.2143521308898926
604,3.7653918266296387
605,2.9888830184936523
606,2.1056110858917236
607,3.6311020851135254
608,2.329054355621338
609,3.172025203704834
610,2.0221409797668457
611,4.4762163162231445
612,2.5529654026031494
613,3.2641100883483887
614,3.099886894226074
615,3.7237250804901123
616,3.702887773513794
617,4.198240280151367
618,2.097695827484131
619,2.7072670459747314
620,2.883732795715332
621,2.761960744857788
622,3.5717575550079346
623,3.254210948944092
624,4.1778764724731445
625,3.3431200981140137
626,3.1763358116149902
627,2.327650547027588
628,3.6022751331329346
629,2.8591270446777344
630,4.034000873565674
631,3.174083709716797
632,4.259829521179199
633,3.1462574005126953
634,3.0134949684143066
635,3.848479747772217
636,3.7559456825256348
637,3.5690319538116455
638,4.172049045562744
639,3.46144437789917
640,3.5242435932159424
641,3.296182632446289
642,4.019646644592285
643,4.353331565856934
644,4.311948776245117
645,3.9203977584838867
646,4.279419898986816
647,4.208712577819824
648,3.648900270462036
649,3.6687488555908203
650,3.816472053527832
651,3.765101432800293
652,3.2107741832733154
653,4.006838321685791
654,4.050961494445801
655,3.0325815677642822
656,3.379894495010376
657,3.9076075553894043
658,3.7030704021453857
659,3.4264774322509766
660,2.2130563259124756
661,4.097712516784668
662,4.689553737640381
663,4.260544776916504
664,4.200510025024414
665,3.647132396697998
666,3.537351608276367
667,3.7852258682250977
668,2.6071107387542725
669,3.9381704330444336
670,2.6222732067108154
671,4.737842559814453
672,2.4776222705841064
673,1.2323522567749023
674,4.549344539642334
675,2.8320391178131104
676,1.5722737312316895
677,2.2949819564819336
678,1.851454734802246
679,2.6240434646606445
680,1.3107110261917114
681,4.796215057373047
682,4.882236957550049
683,4.614865303039551
684,4.48488187789917
685,3.2405178546905518
686,3.7043838500976562
687,3.7051303386688232
688,4.308073043823242
689,2.7851810455322266
690,4.793035507202148
691,4.570995330810547
692,3.839158773422241
693,4.076233863830566
694,2.891362428665161
695,2.8848512172698975
696,3.693873167037964
697,3.650576114654541
698,3.46144437789917
699,3.45550799369812
700,2.6050426959991455
701,4.075273513793945
702,3.766674280166626
703,4.201269149780273
704,2.724613666534424
705,3.898088216781616
706,4.267145156860352
707,3.641507148742676
708,3.7796919345855713
709,3.6971938610076904
710,4.360184669494629
711,4.621883869171143
712,3.890132427215576
713,4.005185127258301
714,3.116560220718384
715,4.124520778656006
716,4.203133583068848
717,1.8843870162963867
718,4.6445631980896
719,3.7819430828094482
720,1.9405614137649536
721,4.331987380981445
722,4.503148555755615
723,1.4590134620666504
724,4.293403625488281
725,3.757448434829712
726,4.153740882873535
727,4.537222862243652
728,4.025944709777832
729,2.7696635723114014
730,4.171933650970459
731,3.9727253913879395
732,3.9838039875030518
733,3.9010443687438965
734,3.9694390296936035
735,3.847684860229492
736,4.680667400360107
737,3.7428982257843018
738,4.0945587158203125
739,3.4987740516662598
740,3.0525600910186768
741,3.1534087657928467
742,3.9465198516845703
743,3.760845184326172
744,3.8768889904022217
745,3.28533935546875
746,2.378688335418701
747,2.5872466564178467
748,3.634258270263672
749,3.390204429626465
750,4.013884544372559
751,3.4509315490722656
752,3.7499477863311768
753,4.537222862243652
754,4.429583549499512
755,4.179010391235352
756,4.216867446899414
757,3.9780261516571045
758,4.069681644439697
759,3.530837059020996
760,4.250407695770264
761,3.4112024307250977
762,4.006243705749512
763,2.274015188217163
764,4.582245826721191
765,4.229875564575195
766,3.817617416381836
767,3.7445967197418213
768,4.406965255737305
769,4.016197204589844
770,3.871485710144043
771,3.700169563293457
772,2.731783390045166
773,3.2378435134887695
774,2.8368585109710693
775,3.293325185775757
776,3.0540823936462402
777,1.362943172454834
778,3.601848840713501
779,2.440505027770996
780,2.2555723190307617
781,4.680667400360107
782,3.798129081726074
783,4.250187873840332
784,4.359878063201904
785,4.737290859222412
786,3.5629591941833496
787,3.9274587631225586
788,4.184209823608398
789,3.6862144470214844
790,3.25297474861145
791,3.650402069091797
792,4.680667400360107
793,3.791487455368042
794,4.075239658355713
795,4.337303161621094
796,3.894296646118164
797,4.417516231536865
798,3.0733885765075684
799,3.421649932861328
800,3.3938381671905518
801,3.4425201416015625
802,4.20391845703125
803,4.073094367980957
804,2.960238218307495
805,2.9108633995056152
806,3.333076000213623
807,3.7756950855255127
808,2.811392307281494
809,3.8143115043640137
810,2.2980730533599854
811,3.6476080417633057
812,3.712831497192383
813,3.6920454502105713
814,4.03269100189209
815,2.7680811882019043
816,2.7636148929595947
817,2.4302713871002197
818,1.6954858303070068
819,2.301158905029297
820,2.7851810455322266
821,2.192960500717163
822,4.188673973083496
823,4.3426923751831055
824,4.095806121826172
825,3.5566489696502686
826,3.373046398162842
827,4.195993423461914
828,3.4499740600585938
829,3.1711654663085938
830,3.9379994869232178
831,4.389248371124268
832,3.6940507888793945
833,3.686908006668091
834,3.227222442626953
835,3.4209952354431152
836,4.102635383605957
837,3.8259947299957275
838,3.9108996391296387
839,3.588284492492676
840,2.7788100242614746
841,3.058899164199829
842,2.77516770362854
843,3.6839005947113037
844,2.497629165649414
845,4.399866580963135
846,3.58089542388916
847,3.976356267929077
848,3.7870662212371826
849,3.03849196434021
850,3.451005220413208
851,2.0668323040008545
852,2.5454137325286865
853,2.2088794708251953
854,3.961472272872925
855,2.8164961338043213
856,3.2933428287506104
857,2.302389144897461
858,4.490651607513428
859,3.644838809967041
860,4.092195510864258
861,3.093538284301758
862,4.696954727172852
863,4.793035507202148
864,4.196407318115234
865,3.8841781616210938
866,3.2366943359375
867,3.0935850143432617
868,3.3374836444854736
869,3.0401499271392822
870,4.490747928619385
871,1.8298813104629517
872,3.876490354537964
873,4.692010879516602
874,4.659605979919434
875,3.4258413314819336
876,4.61809778213501
877,3.9764623641967773
878,3.179849147796631
879,2.8505940437316895
880,4.231673240661621
881,4.605978965759277
882,4.740743160247803
883,3.996077060699463
884,4.303481578826904
885,3.71195912361145
886,4.519887447357178
887,3.5190296173095703
888,3.8785696029663086
889,3.596992015838623
890,3.3829855918884277
891,3.854949951171875
892,4.8529815673828125
893,2.3791632652282715
894,3.519516706466675
895,4.597008228302002
896,3.8301260471343994
897,4.796215057373047
898,4.705410480499268
899,3.9752676486968994
900,3.700610399246216
901,4.242859840393066
902,4.636868000030518
903,4.124520778656006
904,3.238370418548584
905,3.751124858856201
906,3.855013847351074
907,3.943131446838379
908,4.236262321472168
909,2.5026702880859375
910,1.5035752058029175
911,3.157454252243042
912,4.254083156585693
913,4.3566508293151855
914,2.7379837036132812
915,3.626427412033081
916,3.2998480796813965
917,3.0269951820373535
918,3.4195783138275146
919,2.2269906997680664
920,1.9813785552978516
921,2.8556835651397705
922,2.554353713989258
923,1.2962384223937988
924,4.063686370849609
925,2.6436123847961426
926,2.364774465560913
927,2.5718297958374023
928,2.1394715309143066
929,2.377176284790039
930,3.293938636779785
931,2.6290159225463867
932,3.410888910293579
933,3.641247272491455
934,2.802194356918335
935,1.8899779319763184
936,3.809567451477051
937,4.178905010223389
938,2.4180831909179688
939,2.6947293281555176
940,2.7677345275878906
941,4.4017791748046875
942,2.729466199874878
943,3.6554818153381348
944,4.5933837890625
945,3.2389414310455322
946,4.183433532714844
947,2.606645107269287
948,3.299596071243286
949,3.5160348415374756
950,3.38642954826355
951,3.605158805847168
952,4.3481855392456055
953,2.233916997909546
954,3.819246768951416
955,4.133333206176758
956,4.540276050567627
957,4.561301231384277
958,4.541473865509033
959,3.590445041656494
960,3.675689458847046
961,4.7902913093566895
962,4.582183361053467
963,4.708896636962891
964,4.076813697814941
965,4.306724548339844
966,3.6208980083465576
967,4.1494598388671875
968,4.296248435974121
969,4.538329124450684
970,3.2101500034332275
971,3.2129602432250977
972,4.6251044273376465
973,4.45285177230835
974,2.5404834747314453
975,3.350229024887085
976,3.3221664428710938
977,3.7463247776031494
978,4.781242847442627
979,3.52583384513855
980,2.57173490524292
981,3.752039670944214
982,4.687355995178223
983,4.449505805969238
984,3.490922212600708
985,4.222282409667969
986,4.229872703552246
987,3.058899164199829
988,4.099806785583496
989,3.1485936641693115
990,3.847684860229492
991,1.9288464784622192
992,3.46144437789917
993,2.51851749420166
994,4.054680347442627
995,2.3081908226013184
996,1.9068796634674072
997,2.2343316078186035
998,3.4234795570373535
999,2.426787853240967
1000,3.547028064727783
1001,3.781614065170288
1002,2.6665866374969482
1003,3.07424259185791
1004,3.905432939529419
1005,2.8429157733917236
1006,2.091019630432129
1007,3.295074701309204
1008,3.4611716270446777
1009,2.946851968765259
1010,2.473639965057373
1011,2.783451557159424
1012,2.57173490524292
1013,2.3479385375976562
1014,2.5468850135803223
1015,2.3367884159088135
1016,3.4917101860046387
1017,3.0877647399902344
1018,2.567704439163208
1019,2.4414772987365723
1020,2.0610389709472656
1021,3.329010009765625
1022,3.8747994899749756
1023,3.449112892150879
1024,3.058899164199829
1025,3.4389712810516357
1026,3.819944381713867
1027,3.3345673084259033
1028,3.2339367866516113
1029,3.532008171081543
1030,3.6846511363983154
1031,3.0494561195373535
1032,3.371882915496826
1033,2.4146735668182373
1034,1.6217530965805054
1035,2.9248571395874023
1036,2.389688014984131
1037,1.8580214977264404
1038,1.1981465816497803
1039,2.410593032836914
1040,3.0453968048095703
1041,3.77591609954834
1042,3.7323946952819824
1043,2.8600258827209473
1044,4.155376434326172
1045,3.6423499584198
1046,2.9641857147216797
1047,3.2793993949890137
1048,2.146085262298584
1049,3.0867111682891846
1050,3.0555479526519775
1051,2.36521577835083
1052,4.19711971282959
1053,3.894296646118164
1054,3.540609359741211
1055,3.696345806121826
1056,3.814805269241333
1057,3.8312761783599854
1058,3.184997797012329
1059,3.4373741149902344
1060,2.8565638065338135
1061,2.5862221717834473
1062,2.769587755203247
1063,3.4949941635131836
1064,2.6514410972595215
1065,1.7242931127548218
1066,3.331885814666748
1067,3.7375576496124268
1068,1.8743014335632324
1069,2.0136559009552
1070,2.521902084350586
1071,3.629791021347046
1072,4.437753677368164
1073,3.9729719161987305
1074,2.231522560119629
1075,2.1567273139953613
1076,3.894686222076416
1077,3.1654815673828125
1078,4.4090752601623535
1079,2.3274757862091064
1080,3.1615796089172363
1081,4.262652397155762
1082,3.796828508377075
1083,3.7740395069122314
1084,4.0527849197387695
1085,3.703016519546509
1086,3.7288293838500977
1087,2.771087169647217
1088,3.830671787261963
1089,1.8991914987564087
1090,3.8508899211883545
1091,3.132929801940918
1092,3.310244560241699
1093,3.1534087657928467
1094,3.8206841945648193
1095,3.016191005706787
1096,2.42293643951416
1097,1.8805689811706543
1098,3.065195083618164
1099,2.1343798637390137
1100,1.3027055263519287
1101,4.021658897399902
1102,4.524631023406982
1103,3.340207576751709
1104,4.511168479919434
1105,3.2793993949890137
1106,3.8037571907043457
1107,2.8615379333496094
1108,3.435967445373535
1109,2.725389242172241
1110,3.1159651279449463
1111,3.118727684020996
1112,4.418088912963867
1113,3.604731559753418
1114,3.5142290592193604
1115,4.0914716720581055
1116,3.4666528701782227
1117,3.9360523223876953
1118,3.140524387359619
1119,4.511845588684082
1120,3.764043092727661
1121,4.798171043395996
1122,3.58115816116333
1123,3.123014450073242
1124,1.8963710069656372
1125,3.865079641342163
1126,4.005565643310547
1127,3.939821720123291
1128,4.146720886230469
1129,2.160008430480957
1130,1.6510100364685059
1131,3.4555420875549316
1132,3.634127378463745
1133,4.266585826873779
1134,3.5387165546417236
1135,3.5483169555664062
1136,3.0653727054595947
1137,3.5472521781921387
1138,3.4811556339263916
1139,2.6933796405792236
1140,3.3115451335906982
1141,2.395336866378784
1142,3.623676300048828
1143,3.968655586242676
1144,4.746383190155029
1145,4.75385856628418
1146,3.775545597076416
1147,3.245142698287964
1148,3.105726718902588
1149,4.060948371887207
1150,3.8245301246643066
1151,3.46144437789917
1152,4.309942245483398
1153,3.158703088760376
1154,2.720878839492798
1155,3.0753543376922607
1156,3.1685707569122314
1157,2.562708616256714
1158,2.9828836917877197
1159,2.82549786567688
1160,2.545630693435669
1161,4.16103458404541
1162,4.803257465362549
1163,4.405822277069092
1164,3.711859703063965
1165,4.622123718261719
1166,4.519669055938721
1167,3.760953903198242
1168,1.4335730075836182
1169,3.349938154220581
1170,3.1244001388549805
1171,4.91948938369751
1172,4.859012603759766
1173,4.932701587677002
1174,4.859012603759766
1175,4.755979537963867
1176,4.828182697296143
1177,4.91948938369751
1178,4.643575668334961
1179,4.9301438331604
1180,4.065777778625488
1181,4.291135787963867
1182,4.1089677810668945
1183,3.3772096633911133
1184,4.743011951446533
1185,4.282773494720459
1186,4.299858093261719
1187,3.963224411010742
1188,3.117903232574463
1189,4.128819465637207
1190,4.420192718505859
1191,3.919229507446289
1192,3.750070095062256
1193,3.1314873695373535
1194,2.7472033500671387
1195,3.912397623062134
1196,3.485729217529297
1197,4.0520830154418945
1198,3.010679244995117
1199,2.5267298221588135
1200,2.778186321258545
1201,4.208480358123779
1202,4.208195686340332
1203,3.094646453857422
1204,3.0911459922790527
1205,3.8002445697784424
1206,2.992872714996338
1207,2.7137274742126465
1208,4.443781852722168
1209,4.172756671905518
1210,3.4804773330688477
1211,4.669853687286377
1212,2.882566213607788
1213,3.1068437099456787
1214,3.9601082801818848
1215,4.573559761047363
1216,4.180865287780762
1217,3.8886733055114746
1218,4.410920143127441
1219,4.144207000732422
1220,3.7178995609283447
1221,3.9336929321289062
1222,2.2587761878967285
1223,4.183655738830566
1224,4.016332626342773
1225,4.3293867111206055
1226,4.042855262756348
1227,4.306451320648193
1228,3.8381447792053223
1229,4.421357154846191
1230,3.840623617172241
1231,3.341332197189331
1232,3.630951404571533
1233,3.46144437789917
1234,3.3251941204071045
1235,3.426666498184204
1236,3.0731070041656494
1237,3.1185173988342285
1238,2.834275484085083
1239,2.9727094173431396
1240,3.372889995574951
1241,3.511592149734497
1242,3.515857458114624
1243,3.9161007404327393
1244,3.7436363697052
1245,2.1154356002807617
1246,4.468971252441406
1247,2.672401189804077
1248,4.417516231536865
1249,4.2528910636901855
1250,1.1157176494598389
1251,4.079065322875977
1252,3.426274061203003
1253,3.037520408630371
1254,2.1866135597229004
1255,4.1899566650390625
1256,2.9346625804901123
1257,3.9351117610931396
1258,4.23635196685791
1259,2.8692626953125
1260,3.444871425628662
1261,3.9818789958953857
1262,4.062465667724609
1263,3.9993507862091064
1264,2.5153887271881104
1265,1.7933982610702515
1266,4.229369640350342
1267,4.439782619476318
1268,3.431119918823242
1269,3.275993585586548
1270,3.916990280151367
1271,3.7299201488494873
1272,3.6792359352111816
1273,4.124520778656006
1274,3.9514894485473633
1275,2.595019578933716
1276,3.691591501235962
1277,4.125091552734375
1278,3.532008171081543
1279,4.315831184387207
1280,2.808751344680786
1281,3.5630898475646973
1282,3.0111944675445557
1283,3.6497926712036133
1284,3.2940163612365723
1285,2.0334391593933105
1286,2.918069839477539
1287,2.108788251876831
1288,2.960176944732666
1289,2.148824453353882
1290,2.458829164505005
1291,3.3155250549316406
1292,3.6029350757598877
1293,4.828182697296143
1294,3.513441562652588
1295,3.435401678085327
1296,3.7389330863952637
1297,3.394611358642578
1298,3.45550799369812
1299,2.3321220874786377
1300,3.283033847808838
1301,3.432343006134033
1302,4.678008079528809
1303,4.017870903015137
1304,4.740902900695801
1305,4.010978698730469
1306,4.530557155609131
1307,4.671518325805664
1308,4.692352294921875
1309,3.964191198348999
1310,4.270719528198242
1311,3.8042290210723877
1312,3.839991807937622
1313,3.6941819190979004
